timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc
2024-05-02 09:01:50,0.0585814379155635,0.1572683155536651,news,agcrn,"['betweenness', 'degree']",500,64,0.01,500,1000,1000,12,1,desc
2024-05-02 13:34:20,0.0586589314043521,0.1576190590858459,news,agcrn,"['betweenness', 'degree']",500,64,0.01,500,2000,1000,12,1,desc
2024-05-02 13:58:52,0.0588140040636062,0.1579425930976867,news,agcrn,"['closeness', 'degree']",500,64,0.01,500,2000,1000,12,1,desc
2024-05-02 09:25:49,0.0588380061089992,0.158403068780899,news,agcrn,"['closeness', 'degree']",500,64,0.001,500,1000,1000,12,1,desc
2024-05-02 17:13:08,0.0588447153568267,0.158793106675148,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,500,2000,2000,12,1,desc
2024-05-02 05:17:27,0.0589017383754253,0.1586915850639343,news,agcrn,['degree'],500,64,0.01,100,2000,1000,12,1,desc
2024-05-02 07:45:44,0.0589341484010219,0.1623719185590744,news,agcrn,['betweenness'],500,64,0.001,100,2000,2000,12,1,desc
2024-05-02 01:08:00,0.0590564832091331,0.1586416214704513,news,agcrn,['degree'],500,64,0.01,100,1000,1000,12,1,desc
2024-05-02 11:46:05,0.0590808615088462,0.15875905752182,news,agcrn,"['closeness', 'degree']",500,64,0.001,500,1000,2000,12,1,desc
2024-05-02 09:59:02,0.0590895749628543,0.159114733338356,news,agcrn,['betweenness'],500,64,0.01,500,1000,1000,12,1,desc
2024-05-02 17:01:58,0.0591078959405422,0.157097190618515,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,500,2000,2000,12,1,desc
2024-05-02 20:39:42,0.0592155344784259,0.1568425893783569,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,1000,1000,1000,12,1,desc
2024-05-02 18:36:37,0.0592393465340137,0.1584219485521316,news,agcrn,['closeness'],500,64,0.001,500,2000,2000,12,1,desc
2024-05-02 10:30:49,0.0592469722032547,0.1601693779230117,news,agcrn,['degree'],500,64,0.001,500,1000,1000,12,1,desc
2024-05-02 03:56:29,0.0592692717909812,0.1083301678299903,papers,agcrn,"['closeness', 'degree']",500,64,0.0001,100,2000,1000,12,1,desc
2024-05-02 15:47:35,0.0592768155038356,0.1584295183420181,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,500,2000,2000,12,1,desc
2024-05-02 11:57:40,0.0592906512320041,0.1567046791315078,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,500,1000,2000,12,1,desc
2024-05-02 22:45:03,0.0593777559697628,0.1567798107862472,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,1000,1000,2000,12,1,desc
2024-05-02 11:00:52,0.0594362691044807,0.1572781503200531,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,500,1000,2000,12,1,desc
2024-05-02 08:08:56,0.0594494380056858,0.1621157675981521,news,agcrn,['degree'],500,64,0.001,100,2000,2000,12,1,desc
2024-05-02 08:24:35,0.059479784220457,0.1573731899261474,news,agcrn,['closeness'],500,64,0.01,100,2000,2000,12,1,desc
2024-05-02 14:05:20,0.0594808310270309,0.1598503142595291,news,agcrn,"['closeness', 'degree']",500,64,0.001,500,2000,1000,12,1,desc
2024-05-02 02:39:35,0.0594814866781234,0.1586969643831253,news,agcrn,['betweenness'],500,64,0.01,100,1000,2000,12,1,desc
