timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,K,embedd_dim,out_channels
2024-05-23 02:34:53,0.0689025670289993,0.1832349002361297,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,8,16
2024-05-23 03:14:17,0.0689090266823768,0.1823931485414505,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,16
2024-05-23 04:54:36,0.0689236223697662,0.1709098815917968,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,16
2024-05-23 02:49:42,0.0689328610897064,0.1850382089614868,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,4
2024-05-23 05:10:50,0.068934828042984,0.1837964355945587,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,32
2024-05-23 18:16:23,0.0689838826656341,0.1844653338193893,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 20:18:56,0.0690094903111457,0.1861691176891327,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 16:06:06,0.0690159201622009,0.1710858643054962,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,4,8
2024-05-23 03:49:03,0.0690629705786705,0.1829112023115158,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,2,32,16
2024-05-23 05:01:41,0.069071352481842,0.1801569312810897,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,8,16
2024-05-22 23:48:30,0.0691190659999847,0.1780111640691757,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,8
2024-05-23 20:41:41,0.0691199153661727,0.1858218312263488,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,1,desc,3,4,8
