timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,hidden_size,num_layers
2024-05-23 22:11:35,0.0743400678038597,0.1929516941308975,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,4,1
2024-05-24 14:33:19,0.074341744184494,0.1948547512292862,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,4,1
2024-05-24 05:26:57,0.0743967667222023,0.1773392409086227,news,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-25 00:06:02,0.0744457617402076,0.1918904334306717,patents,gru,['degree'],100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-24 10:30:27,0.0744615197181701,0.1811861246824264,news,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 01:34:07,0.074492372572422,0.1776076555252075,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-23 16:56:53,0.0745047926902771,0.1891748458147049,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 01:09:13,0.0745323747396469,0.1786873489618301,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 20:29:54,0.0745538026094436,0.1882980912923813,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,3,desc,4,4
2024-05-24 12:09:08,0.0745862871408462,0.1949020028114318,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,4,2
2024-05-24 19:37:10,0.0745930522680282,0.1836746782064438,news,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 09:40:11,0.0746632888913154,0.1914425045251846,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,4,2
2024-05-23 19:56:25,0.0747480392456054,0.1932165026664734,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-24 00:36:46,0.0750140994787216,0.179056167602539,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 03:10:54,0.075111024081707,0.1906900703907013,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,8,3
2024-05-23 03:34:28,0.0751190781593322,0.1940476298332214,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,3
2024-05-24 12:02:33,0.0751623213291168,0.1810526400804519,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-23 16:06:50,0.0751780718564987,0.1964750289916992,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,4,1
2024-05-24 12:01:55,0.0753200575709343,0.1799869686365127,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 20:18:27,0.0754293277859687,0.1901520192623138,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,1,desc,4,4
2024-05-24 17:16:09,0.0755219608545303,0.1817611306905746,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 13:35:01,0.0755266696214675,0.1957764774560928,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,3,desc,4,2
2024-05-23 15:18:07,0.0755373686552047,0.1789162755012512,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-23 14:39:07,0.0756458640098571,0.1781772077083587,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,16,4
2024-05-24 20:58:12,0.0756920874118805,0.190638467669487,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-25 01:19:32,0.0757196918129921,0.1941820085048675,patents,gru,['degree'],100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-25 01:49:13,0.0757345631718635,0.1984242498874664,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,3,desc,4,1
2024-05-23 17:02:08,0.0758015215396881,0.1970481872558593,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,4,3
2024-05-23 17:44:04,0.0758030861616134,0.1780487447977066,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 09:33:50,0.0758157074451446,0.1758263856172561,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-23 03:53:31,0.0759845450520515,0.1926956623792648,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-23 04:08:03,0.0761548355221748,0.1988223940134048,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,4
